urls,products,most_similar_urls
https://livingbydesign.net.au/products/sorensen-teak-bench-seat-dining,"[' SORENSEN TEAK BENCH | 100CM', ' MATTEO SOFA COLLECTION', 'OR', ' SEVILLA COLLECTION', ' SEVILLA SLIP COVER', 'A CONTEM', 'A SOFA', 'FA', 'A COLLECTION', 'ILLA SLIP COVER', 'A CONTEMPO', 'VE', 'A MODERNA', ' VERA WANG GLASSWARE', 'WARE', ' SORENSEN TEAK BENCH | 100CM SORENSEN TEAK BENCH | 100CM', ' SORENSEN TEAK BENCH | 100CM SORENSEN TEAK BENCH CLOSE UP', ' SORENSEN TEAK BENCH | 100CM SORENSEN TEAK COLLECTION | BENCH + COFFEE TABLE +', ' TABLE', ' SORENSEN TEAK BENCH | 100CM SORENSEN TEAK BENCH PACKAGE', ' SORENSEN TEAK BENCH | 100', '.', ' Sorensen Teach Bench', ' SORENSEN BAMBOO SLATTED STOOL BUNDLE X2', ' SORENSEN TEAK BENCH | 120CM', ' Bamboo Slatted Stools', ' SORENSEN BAMBOO SLATTED STOOL', ' SORENSEN TEAK BENCH CLOSE UP', ' SORENSEN TEAK BENCH | 100CM SORENSEN TEAK COLLECTION | BENCH + COFFEE TABLE + SIDE TABLE', ' SORENSEN TEAK BENCH PACKAGE | 100CM + 120CM + 150CM', ' SORENSEN TEAK SLATTED DINING TABLE + BENCH PACKAGE', ' SORENSEN TEAK BENCH | 150CM', ' SORENSEN TEAK SLATTED ROUND COFFEE TABLE + SIDE TABLE BUNDLE', ' SORENSEN TEAK SLATTED ROUND COFFEE TABLE | 82CM', ' SORENSEN TEAK SLATTED ROUND SIDE TABLE | 41CM', ' SORENSEN TEAK SLATTED ROUND SIDE TABLE BUNDLE X2 | 41CM', ' SORENSEN OSKI TEAK SLATTED STOOL BUNDLE X2 | 40CM', ' SORENSEN OSKI TEAK SLATTED BENCH 120CM', ' SORENSEN OSKI TEAK SLATTED BENCH 150CM', ' SORENSEN OSKI TEAK SLATTED BENCH + STOOL PACKAGE | 40CM + 120CM + 150CM', ' SORENSEN TEAK SLATTED BENCH | 160CM', ' SORENSEN TEAK SLATTED BENCH | 200CM', ' SORENSEN TEAK SLATTED BENCH | 240CM', ' SORENSEN TEAK SLATTED DINING TABLE | 180CM', ' SORENSEN TEAK SLATTED DINING TABLE | 220CM', ' SORENSEN TEAK SLATTED DINING TABLE | 260CM', ' SORENSEN OSKI TEAK SLATTED STOOL']","['https://sika-design.com/products/belladonna-nature', 'https://eurolivingfurniture.com/products/746-writing-desk', 'https://big-sale-furniture.com/products/amsterdam-bench-150-x-35-be-150-35-ta']"
https://www.living-home.co.uk/products/58-07-valencia-side-table,"[' Milan Side Table', ' Milan side table']","['https://livingedge.com.au/products/tables/dining', 'https://www.nsquarestudio.com/products/odin-bedside-table', 'https://sika-design.com/products/belladonna-nature']"
https://relm.com.au/products/,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://www.harpersproject.com/products/marble-stool,['URL cannot be reached'],"['https://all3loops.com/products/personalized-coozies', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.morningstartrading.ca/pages/products/recycled-treasures-consignment-pieces/hidden-treasure,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://www.bellus.com/products/,"[' Chic Footstool', ' Jumbo Footstool', ' Lorenzo Footstool', ' Magnum Footstool', ' Merion Footstool', ' Mode Footstool', ' Mood Footstool', ' Night table Dawn', ' Presly footstool', ' River Footstool', ' Robust Footstool', ' Round Footstool', ' Siena Footstool', ' Top mattress – 1000 SUPERSOFT', ' Top', ' CUMUL', ' 40 COLD FOAM', ' PR', ' FOAM', ' Top mattress – Super Mega', ' 1000 LATEX', ' Zarra Footstool']","['https://www.waynesfinefurnitureandbedding.com/search/products/?s=power+recliners&pp=120', 'https://floydhome.com/products/the-floyd-hat', 'https://eurolivingfurniture.com/products/746-writing-desk']"
https://www.hatihome.com/products/lounge-cane,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://www.meta44.com/products/homeland,['URL cannot be reached'],"['https://all3loops.com/products/personalized-coozies', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://modernkomfort.ca/products/glen,"[' Glen Mirror', ' Charlize High Rise Cigarette Jeans | Jubilant', ' Bree Sofa', ' Baker One Light Sconce | Open Box', ' Lina 20x20 Linen Pillow | Grey', ' Henrie Swivel Chair', ' Glen oversized round mirror', ' Reynolds Mirror', ' Kara Sideboard | Natural', ' Webster Mirror', ' Talia Wall Sconce', ' Wynter Rug 07 | Grey/Charcoal', ' Phiale Mirror', ' Rosemarie Rug 02 | Chris Loves Julia x Loloi | Ivory / Natural', ' Pasadena Rug 01 ED | Bone', ' Logan Side Table | Black', ' Brittany Dining Chair | Brushed Ebony', ' Louis Dining Chair', ' Mikado Dining Table | Rectangle']","['https://www.blockandchisel.co.za/products/special-features/promotion-53', 'https://eurolivingfurniture.com/products/746-writing-desk', 'https://www.cranmorehome.com.au/products/gift-card']"
https://www.aarniooriginals.com/collections/shop/products/pony,"[' Pony chair by Eero Aarnio', ' Pony', ' Pony chair', ' Ponys', ' Ball Chair', ' Screw', ' Tomato', ' Pastil', ' Bubble', ' Parabel', ' Mushroom', ' Wooden Parabel', ' Kisu', ' Rattan Mushroom']","['https://woodshopfogoisland.ca/products/bertha-chair', 'https://www.warmnordic.com/global/products/news', 'https://www.myconcept.com.hk/products/moo']"
https://chansfurniture.com/products/copy-of-42-tennant-brand-modern-style-beatrice-bathroom-sink-vanity-tb-9433-v42-wenge-color,"[' 42"" Tennant Brand Beatrice Navy Blue Modern Bathroom Sink Vanity', ' Faucet Vanity Mirror', ' Console', ' 42"" Tennant Brand Beatrice Navy Blue...', ' 36"" Tennant Brand Beatrice Navy Blue Modern Bathroom Sink Vanity', ' 60"" Tennant Brand Modern Style Navy Blue Beatrice Double Sink Bathroom Vanity', ' 42"" Tennant Brand Modern Style Beatrice Bathroom Sink Vanity Wenge Finish', ' 42"" Tennant Brand Modern Style Blue Beatrice Vessel Sink Bathroom Vanity', ' 42"" Tennant Brand Modern Style Beatrice Vessel Sink Bathroom Vanity', ' 42"" Tennant Brand Modern Style White Beatrice Single Sink Bathroom Vanity', ' 60"" Tennant Brand Modern Style Beatrice Double Sink Bathroom Vanity', ' 36"" Tennant Brand Modern Style Beatrice Bathroom Sink Vanity Wenge Finish', ' 60"" Tennant Brand Vessel sink Beatrice Double Sink Bathroom Vanity', ' 36"" Tennant Brand Modern Style Blue Beatrice Vessel Sink Bathroom Vanity']","['https://urbanfurnishing.net/products/5a-rio', 'https://wholesaleteakcompany.com/collections/frontpage/products/sonoma-los-angeles-mirror-back-teak-glass-display-cabinet-wtc288dc-200-mr-pnm', 'https://www.mwfurnitureoutlet.com/products/dresser']"
https://alasaw.com/products/sample-box,"[' Bestselling Beam Bench + Hyo Table', ' Holder', ' Noaway© Compost Bin']","['https://woodshopfogoisland.ca/products/bertha-chair', 'https://livingbydesign.net.au/products/sorensen-teak-bench-seat-dining', 'https://mintffe.com.au/products/']"
https://hedgehousefurniture.com/products/windsor-bed,"[' Windsor Bed', ' Windsor bed']","['https://www.tandemarbor.com/products/kaiser-box-bed-blush-plush-velvet', 'https://choufani.com/products/primavera-bed', 'https://www.factorybuys.com.au/products/euro-top-mattress-king']"
http://www.mountainteak.com/products/designer-teak-furniture/,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://www.lestudiolum.com/us/products/textiles/throws/,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://www.ameriwoodhome.com/Products/Storage/All/,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://www.homeandstyle.com.sg/products/richmond-sofa-grey,"[' Outdoor Furniture by Arena Living', ' Hotel Quality Mattress', ' Elegant Reed Diffuser by Marcel Casa', ' Sleep Tech Mattress']","['https://www.waynesfinefurnitureandbedding.com/search/products/?s=power+recliners&pp=120', 'https://medleyhome.com/products/ridge-accent-chair', 'https://www.factorybuys.com.au/products/euro-top-mattress-king']"
https://shop.vanillawood.com/products/plume-wallpaper,[' Plume Wallpaper'],"['https://www.do-shop.com/products/gift-card', 'https://bedesign.fi/products/gift-card', 'https://www.bandhinidesign.com/products/norway']"
http://modliving.com.ph/products/,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://curiocavern.ph/products/cow-skull,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://www.mossmanilahome.com/products/,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://oakforless.com/products/gift-card,"[' White', ' Style Blanket Wrap', ' Blank']","['https://loft-theme-demo-nashville.myshopify.com/products/black-chair', 'https://www.warmnordic.com/global/products/news', 'https://www.naturalgeo.com/products/natural-geo-jasmine-modern-wavy-abstract-gray-black-area-rug']"
https://www.castlery.com/products/spot-shelf,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://www.getmycouch.com/collections/sofa/products/sofa-sectional-bed-fn-gmc-008237,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://www.castlery.com.au/products/mico-stool?quantity=1,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://homestreethome.ie/products/zinc-tray,"[' Round Vintage Zinc Tray', ' Freedom 2 Doors Cabinet', ' Pesto Mirror', ' Cedar Glass Cabinet', ' Foggy Glass Cabinet', ' Vintage Zinc Round Serving Tray.', "" 'Le Corb' Single Drawer Study Desk"", ' 10 Drawers Chest', ' 100 % Cotton Block Print Table Cloths', ' 12 Compartment Spice Storage Rack', ' 18 Drawers Dresser', ' 2 Brick Moulds Trolley', ' 24 Drawer Industrial Workshop Metal Cabinet', ' 3 Brick Mould Freestanding Shelves', ' 3 View Photo Frame', ' 3D A4 Frame Scissors', ' 3D Poster Frame', ' 4 View Photo Frame', ' 6 Drawers Tall Boy', ' A4 6 Drawer Locker', ' A4 Mirror', ' Abyss Trunk', ' African Orange Metal Mask', ' Agra Ceramic Knob', ' Alcove Wall Glass Cabinet', ' Algae Cabinet', ' Amphora Jar', ' Anchor Door Knocker', ' Angel Radio Box', ' Animal Deco', ' Big Chicken 47cm x 40cm', ' Black Horse 25cm x 35cm', ' Handpainted Chicken 26cm x 26cm', ' Orange Chicken 25cm x 44cm', ' Cow 30cm x 30cm', ' Blue Chicken', ' Antique Brass & Copper Ladle', ' Antique Key', ' Antique Key XL', ' Apothecary Wall Glass Cabinet', ' Apple Masala Box Black', ' Apron Cotton Unisex', ' Apron Jean Black', ' Apron Linen', ' Aqua Flower Ceramic Knob', ' Aqua Free Standing Corner Shelves', ' Arabic Ceramic Knob', ' Aran Fisherman Oyster', ' Architrave Dresser', ' Architrave Shelf', ' Arctic Kitchen Cabinet', ' Army Tool Box', ' Artist High Stool', ' Arya Mirror Wall Cabinet', ' Ash and fibre glass free standing Aire clock', ' Athena Wall Glass Cabinet', ' Backpack Juneau Black', ' Backpack Waxed Canvas', ' Baile 2 Doors Cabinet', ' Ballina Coffee Table Set of 3', ' Mug Beaver Stay Wild', ' Clay Pot with Metal Stand', ' Vintage Railway Signal Lamp', ' Lunch Bag Navy Waxed Canvas Nomad', ' Waxed Canvas Kaki Green Garden Tool Bag']","['https://nestz.com.au/products/classic-chess-board', 'https://www.finnavenue.com/products/carrara-round-dining-table', 'http://veranda.com.au/products/#outdoor-anchor']"
https://nazzek.myshopify.com/products/wooden-coffee-table,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://www.myconcept.com.hk/products/moo,"[' Moo', ' Moo lamp', ' Oslo Wood', ' Oslo Wood,', ' Over Me', ' Over Me��s rounded shade', ' Buddy Table', ' Buddy lamp by Mads Sætter-Lassen', ' Buddy Wall', ' Sunday']","['https://www.aarniooriginals.com/collections/shop/products/pony', 'https://www.skandium.com/products/ch24-soft', 'https://ingoodcompany.com.au/collections/new-arrivals/products/kuru-bowl-ceramic-37cm-grey']"
https://newforestrusticfurniture.co.uk/products/rustic-ruler-height-chart,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://www.starliving.com.sg/products/heather-armchair,"[' Sofa Throw Cushion', ' Sofa Throw Blanket', ' Fan']","['https://panana.co.uk/products/3-seater-sofa-bed', 'https://www.nookandcranny.com/products/valda-sofa', 'https://www.212concept.com/products/ikon-sofa']"
https://vauntdesign.com/products/forna-plant-stand-small,"[' Forna Metal Square Plant Stand, Black', "" 'Forna Plant Stand Small'"", ' Bodo', ' Seagrass Plant Basket, Large', ' Narla', ' Hanging Wall Shelf', ' Melli', ' Suspended Kitchen Shelf', ' Console']","['https://ingoodcompany.com.au/collections/new-arrivals/products/kuru-bowl-ceramic-37cm-grey', 'https://www.modernfurnituredeals.co.uk/products/ovo', 'https://homestreethome.ie/products/zinc-tray']"
https://www.langria.com/products/laptop-desk-cart,"[' Racing', ' Gaming Chair']","['https://taktcph.com/products/', 'https://www.warmnordic.com/global/products/news', 'https://www.couchpotatocompany.com/collections/best-sellers/products/ro-armchair']"
https://www.kolocollection.com/collections/lounging/products/bentley-sofa-in-oyster-weave,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://asianteakfurniture.com/products/bali-teak-bench-atf388,"[' Scandinavian Bali Teak Bench ATF388', ' Bali Teak Bench ATF388']","['https://livingbydesign.net.au/products/sorensen-teak-bench-seat-dining', 'https://big-sale-furniture.com/products/amsterdam-bench-150-x-35-be-150-35-ta', 'https://sika-design.com/products/belladonna-nature']"
https://furnitica-vinova.myshopify.com/products/enim-donec-pede,"[' Enim donec pede', ' Donec quam felis ultricies', ' Aenean massa cum', ' Nascetur ridiculus mus', ' Donec pede justo ipsum', ' Natoque penatibus et', ' Ascetur ridiculus mus', ' Natoque penatibus et magnis', ' Nulla consequat massa', ' Nec pellentesque eu']","['https://www.mykahome.com.au/products/zee-back-cushion', 'http://oot-oot.com/products/', 'https://jeffjonesfurniture.net/products/Ashley-Furniture/ashley/b69746.html']"
https://jordanshome.ca/products/blue-vase,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://mikazahome.ca/products/page/4/,"[' Ann Chair', ' Anna stool in terracotta no back', ' Anna stool in terracotta with back', ' Anna stool in twighlight with back', ' ANNADALE', ' Anne', ' Annecy', ' Annex counter stool', ' Annex dining chair', ' Anora pendant', ' Anthropology Sera Bookends', ' Antoine', ' Anton 59″ White Cararra Round', ' ANTONIO Ceiling Lamp', ' Apothecary end table', ' Apple bubble pendant light', ' AQUA – Resin Lounge Chair – WHITE', ' Aquamarine painting set of 2', ' Aquaria', ' Ara painting', ' Arbour Credenza', ' Arbour Media Unit', ' Arc floor lamp', ' Arcadia', ' Arch console', ' Archie media stand', ' Arden coffee table', ' Arden console', ' Arden end table', ' Ares bistro table', ' ARES chair', ' Ares dining table', ' Arezza Sideboard', ' ARI side table large', ' Ari side table small', ' Aria', ' ARIA 4434D CREAM', ' ARIA 4494A GREY', ' ARIA 4494A PINK', ' ARIA 4529A SILVER GREY', ' ARIA 4595A', ' ARIA 4684A', ' ARIA 5054A', ' Aria Sectional', ' Aria Stool grey', ' Aria Stool light moka', ' Ariana']","['https://www.blockandchisel.co.za/products/special-features/promotion-53', 'https://sika-design.com/products/belladonna-nature', 'https://eurolivingfurniture.com/products/746-writing-desk']"
https://barnabylane.com.au/products/spensley-tan,"[' Spensley Dining Chair - Tan', ' Smith Full Leather - Tan', ' Tanner Armchair - Tan', ' Smith Full Leather - Rose Blush', ' Spensley Dining Chair - Rose Blush', ' Spensley Dining Chair - Olive']","['https://www.onlydiningchairs.com.au/products/wooden-velvet-retro-grey-dining-chair', 'https://onske.co.uk/products/gift-card', 'https://eurolivingfurniture.com/products/746-writing-desk']"
